Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
168,2.0,0.6251000165939331,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['早餐', '位置', '广州', '火车', '东站', '旁边', '出行', '楼下', '马路', '公交车', '总站', '楼下', '地铁', '对面', '大型商场', '餐饮', '选择']"
169,5.0,0.7851999998092651,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '房间', '舒适']"
170,5.0,0.5579000115394592,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便捷', '东站']"
171,2.0,0.38679999113082886,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['交通', '地理位置']"
172,6.0,0.9347000122070312,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['错误', '选择', '一层楼', '几间', '房开', '卫生', '地板', '边角', '头发', '房价', '平时', '低', '东西', '一概', '全', '接受', '早餐', '不让', '堂食', '只能', '吃', '套餐', '三个', '饭盒', '冷', '炒面', '温度', '粥', '五个', '表面', '稀烂', '点心', '厨房', '做', '感觉', '肠粉', '店', '水平', '五星级', '入住', '汉庭']"
173,5.0,0.7139000296592712,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '服务态度']"
174,2.0,0.729200005531311,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['时期', '服务', '不错', '贴心', '早餐', '送', '房间', '设施', '稍微', '旧', '老牌', '五星级', '标准', '依然', '停车场', '不错', '位置', '还好', '吃饭']"
175,5.0,0.4343000054359436,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['房间', '交通', '高级']"
176,3.0,0.628000020980835,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['很好', '专业', '押金', '哈哈哈']"
177,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
178,5.0,0.8277999758720398,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌', '位子', '优越', '不错']"
179,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
180,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
181,2.0,0.9553999900817871,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['房间', '干净', '舒服', '淋浴间', '高层建筑', '早餐', '品种', '味道', '不错', '咖啡', '精致', '广州火车站', '东站', '旁边', '步行', '分钟', '坐', '动车', '深圳', '香港']"
182,4.0,0.5708000063896179,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订",['客服']
183,0.0,0.43140000104904175,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['高铁', '站', '马路']"
184,1.0,0.5644000172615051,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['总体', '满意', '干净', '安静', '服务', '贴心', '后续', '入住']"
185,2.0,0.785099983215332,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['设施', '太', '旧']"
186,5.0,0.4235999882221222,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['地址', '出行']"
187,5.0,0.5601000189781189,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '交通', '便利', '停车', '早餐', '中午', '中餐厅', '喝茶']"
188,5.0,0.5153999924659729,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['酒店设施', '不错', '环境', '下次', '入住']"
189,6.0,0.9435999989509583,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['疫情', '之下', '生意', '惨淡', '五星级', '外卖', '早点', '套餐', '入住', '填写', '几张', '无用', '表格', '....', '扫码']"
190,0.0,0.6669999957084656,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['疫情', '期间', '自助', '早餐', '第一天', '楼', '中餐厅', '吃', '早餐', '早点', '正宗', '只能', '任选', '份', '每份', '好吃', '不好', '太慢', '点', '份', '点心', '只上', '份', '问', '是现', '做', '比较慢', '好奇', '粥', '要现', '煮', '小时', '第二天', '早餐', '一楼', '大厅', '选', '西式', '套餐', '还行', '总得来说', '吃', '东西', '好吃', '小时', '早餐', '第一次', '房间', '五星级', '感觉', '四星', '卫生间', '太旧', '不咋地']"
191,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
192,0.0,0.6169999837875366,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['旧', '早餐', '不错', '中餐厅', '定制', '上餐', '很慢', '开', '增值税', '专用发票', '只能', '开普票']"
193,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
194,6.0,0.41929998993873596,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['超乎', '想象']"
195,6.0,0.7853000164031982,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['入住', '体验', '服务态度']"
196,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
197,5.0,0.8284000158309937,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '早餐', '不错', '服务']"
198,2.0,0.7141000032424927,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['广州东站', '出行']"
199,2.0,0.8568999767303467,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['公司', '周边', '东站', '出差', '首选']"
200,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
201,2.0,0.6054999828338623,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['不错', '防控', '做']"
202,1.0,0.7141000032424927,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '卫生']"
203,5.0,0.3824999928474426,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['住', '环境']"
204,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
205,3.0,0.5175999999046326,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['棒', '性价比', '超高', '干净', '卫生', '床', '舒服']"
206,3.0,0.8282999992370605,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['保证', '措施', '做', '很好']"
207,6.0,0.3799000084400177,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['紧邻', '广州东站', '对面', '有个', '大型', '购物广场']"
208,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
209,2.0,0.9552000164985657,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['公司', '出差', '房间', '干净', '舒服', '早餐', '品种', '咖啡', '味道', '不错', '广州火车站', '东站', '旁边', '步行', '分钟', '坐', '动车', '深圳', '香港']"
210,2.0,0.9492999911308289,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['公司', '出差', '房间', '干净', '早餐', '品种', '还算', '咖啡', '不错', '广州火车站', '旁边', '步行', '分钟', '时间', '下次', '入住']"
211,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
212,5.0,0.7616999745368958,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '位置', '服务', '不错', '住', '推荐']"
213,3.0,0.38760000467300415,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['位置', '干净利落']"
214,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
215,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
216,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
217,1.0,0.5706999897956848,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住",['服务']
218,1.0,0.8565999865531921,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['早餐', '房间', '服务', '人员', '态度']"
219,5.0,0.6801999807357788,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便捷', '热情', '礼', '很棒']"
220,5.0,0.7854999899864197,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '便利', '商场']"
221,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
222,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
223,1.0,0.6906999945640564,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['交通', '接触', '服务', '人员', '专业']"
224,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
225,5.0,0.4677000045776367,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '便利', '购物']"
226,5.0,0.5077999830245972,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '舒适', '不错', '特别', '服务', '赞']"
227,6.0,0.8614000082015991,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['疫情', '期间', '住房', '早餐', '种类', '面包', '妙', '饭', '鸡蛋', '白粥', '住', '时期', '办法']"
228,5.0,0.7853999733924866,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '服务', '优秀']"
229,5.0,0.5939000248908997,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['安静', '不错', '地铁']"
230,5.0,0.7856000065803528,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['交通', '性价比', '高']"
231,3.0,0.5220000147819519,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['靠近', '地铁', '很好', '很好', '很好']"
232,2.0,0.9279999732971191,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '特别', '喜欢', '东站', '中信', '预算', '够', '建议', '天', '河北', '住']"
233,1.0,0.7142000198364258,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['干净', '卫生']"
234,2.0,0.8226000070571899,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '火车', '东站', '旁边', '火车', '公交', '地铁', '的士', '机场', '直达', '对面', '有永旺', '周边', '吃']"
235,5.0,0.7125999927520752,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '便利商店']"
236,0.0,0.5236999988555908,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['酒店设施', '小姐姐', '热情']"
237,5.0,0.4677000045776367,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['老牌', '中规中矩', '性价比', '高']"
238,6.0,0.9397000074386597,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['早餐', '三种', '疫情', '期间', '房间', '家具', '旧', '改进', '吃', '东西', '味道', '要加', '百分之十五', '服务费']"
239,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
240,5.0,0.5270000100135803,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '餐饮', '交通', '房间', '设施', '服务', '令人', '感到', '舒心']"
241,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
242,5.0,0.4677000045776367,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '优越', '环境', '干净', '服务', '热情', '入住']"
243,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
244,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
245,5.0,0.5376999974250793,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '挺不错', '性价比', '高']"
246,2.0,0.6618000268936157,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '超级', '靠近', '地铁站', '超市']"
247,6.0,0.7853000164031982,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['住房', '舒适', '透气']"
248,6.0,0.633899986743927,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['领导', '满意', '服务态度', '差', '超好', '感谢']"
249,5.0,0.8284000158309937,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['性价比', '高', '价格', '合适']"
250,2.0,0.570900022983551,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['早餐', '环境', '舒适', '居家', '出差', '必备']"
251,2.0,0.7138000130653381,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['广州', '住']"
252,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
253,5.0,0.43160000443458557,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '五星']"
254,5.0,0.7854999899864197,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '服务', '不错']"
255,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
256,3.0,0.3953000009059906,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['地理位置', '挺不错']"
257,6.0,0.6031000018119812,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['隔声', '差']"
258,5.0,0.828499972820282,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['设施', '位置', '不错', '交通']"
259,3.0,0.5299999713897705,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['对得起', '价格', '国际', '高档', '品牌', '相差', '甚远', '早餐', '单一', '感觉', '没什么', '吃', '服务', '房间', '交通', '不错']"
260,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
261,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
262,5.0,0.8561999797821045,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '床垫', '布草', '不亚于', '国际品牌']"
263,2.0,0.38839998841285706,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['位置', '便利', '靠近', '车站', '地铁']"
264,5.0,0.7853999733924866,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '便利', '商场']"
265,5.0,0.7142000198364258,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['不错', '环境']"
266,6.0,0.7139999866485596,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['态度', '不好']"
267,5.0,0.7139999866485596,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '不错']"
268,2.0,0.6333000063896179,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['火车站', '房间', '条件', '很早', '离开', '早点']"
269,3.0,0.45969998836517334,"住, 舒服, 房间, 感觉, 入住, 性价比, 下次, 太, 床, 高","['飞猪', '便宜', '收', '押金']"
270,0.0,0.8230000138282776,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['自助餐', '匹配', '五星', '水准', '外包装', '哈根达斯', '正宗', '吃', '口', '打扫卫生', '入住', '枕头', '很脏', '价格', '值得', '住']"
271,5.0,0.41370001435279846,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['好好', '靠近', '地铁站']"
272,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
273,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
274,5.0,0.7135999798774719,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['房间', '不错']"
275,5.0,0.7142000198364258,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错']"
